año_mes,Temp Media (ºC),Humedad Media (%),Precipitacion (mm),Perdidas de transporte,Hidraulica,Nuclear,Carbon,Motores diesel,Turbina de gas,Turbina de vapor,Ciclo combinado,Eolica,Solar fotovoltaica,Solar termica,Otras renovables,Cogeneracion,Residuos no renovables,Residuos renovables,Fuel + Gas,Hidroeolica,Generacion total,Demanda,Año,Mes,Mercado diario,Mercado intradiario (subastas MIBEL y continuo),Restricciones tecnicas PDBF,Banda de regulacion secundaria,Reserva de potencia adicional a subir,Restricciones tecnicas en tiempo real,Incumplimiento de energia de balance,Coste desvios,Saldo desvios,Control del factor de potencia,Saldo PO 14.6,Fallo nominacion UPG,Pagos por capacidad,Servicio de interrumpibilidad,Precio,Energia de cierre (MWh),Mecanismo ajuste RD-L 10/2022,MesAño,Mes_Nombre,Mes.Order,Estacion,% Solar,% Convencional,año_mes_dt,% Hidraulica,% Nuclear,% Carbon,% Motores diesel,% Turbina de gas,% Turbina de vapor,% Ciclo combinado,% Solar fotovoltaica,% Eolica,% Cogeneracion,% Residuos no renovables,% Residuos renovables,% Fuel + Gas,% Hidroeolica
2013-12,6.482450651769088,78.08013924169725,1.6200912052117264,,79.01016519354839,128.0439773870968,156.14420648387096,8.844972677419356,2.154096612903226,7.098586806451613,98.41326674193547,160.19587296774193,14.169008967741936,5.10846029032258,12.432060774193548,81.64441,5.11130479032258,1.9579871129032258,-0.004919903225806452,,760.3234569032257,738.8176068709678,2013,12,,,,,,,,,,,,,,,,,,,,,Invierno,1.9177952495948718,65.97702830353714,2013-12-01,10.39165166827213,16.840724329171167,20.53654994676102,1.1633170852632457,0.28331318642683945,0.9336272269389058,12.943605231222211,1.863550156068034,21.069437160365254,10.738115371651848,0.6722539918919204,0.2575202823385257,-0.0006470802894658897,
2014-01,8.615407181195632,79.8916043976521,1.7935227693446874,99.3160412688172,137.4642846451613,146.00202512903226,73.97288780645161,8.88251564516129,1.7702414516129032,6.990242161290323,58.38672816129033,211.96650587096775,12.178023483870968,2.574214677419355,12.286954419354839,82.27298132258065,4.620016838709677,1.5916015483870967,-0.004798032258064517,,760.9544251290323,748.431311516129,2014,1,36.39,-0.08,4.11,1.44,0.96,0.29,0.0,0.48,-0.1,0.0,0.02,0.0,7.0,0.0,50.51,21154193.43,,12014.0,Enero,01-ene,Invierno,1.627139765064269,51.15938291093525,2014-01-01,18.064719792102135,19.186697692739642,9.721066776621779,1.1672861543127386,0.23263435931957813,0.9186150879016194,7.672828520760609,1.6003617406924187,27.855348345602348,10.811814558885038,0.6071344992738925,0.20915859029497258,-0.000630528202428277,
2014-02,8.556954628316792,76.49598820658805,1.904607972410995,98.91953085714286,205.8303988214286,168.6406248214286,31.57469382142857,9.047919357142858,2.0501959285714286,6.312218428571429,54.378352428571425,211.34021275,15.513692857142857,3.6880179285714285,10.499908321428572,67.00200210714286,4.377308732142857,1.2810014107142857,-0.004812607142857144,,791.5317351071428,764.7329526428572,2014,2,18.77,-0.12,3.75,1.42,1.62,0.69,0.0,0.22,0.08,0.0,0.01,0.0,6.89,0.0,33.33,19470389.18,,22014.0,Febrero,02-feb,Invierno,2.0286418681879406,44.90175319778858,2014-02-01,26.004061453526827,21.3056049860845,3.9890622726774914,1.1430899047803964,0.2590162639902127,0.7974687746053539,6.870015441795356,1.9599584159494126,26.700156592128643,8.464853540973108,0.5530174644924803,0.16183828820721732,-0.0006080119001426648,
2014-03,10.806927853881279,66.87954366712393,0.9402446399120395,96.60971806451613,170.74251651612903,170.54168632258066,41.749766225806454,8.245645225806452,2.020904677419355,4.844523548387096,51.45896925806452,164.401535483871,23.740987870967743,12.425010193548387,9.86704029032258,59.07030635483871,3.6174970322580644,1.0463053548387096,-0.004545161290322581,,723.7681491935483,710.9070522903227,2014,3,27.9,-0.07,4.2,0.87,0.95,0.58,0.0,0.42,0.01,0.0,0.0,0.0,5.46,0.0,40.32,20268048.31,,32014.0,Marzo,03-mar,Intermedio,3.339534724614367,48.04351741673112,2014-03-01,23.590775126865864,23.563027263994012,5.768389541916942,1.1392661082135327,0.2792198965471372,0.6693474358860722,7.109869274491035,3.280192406562918,22.714668456611946,8.161495697297157,0.49981434473026004,0.14456360866453508,-0.0006279858122227378,
2014-04,15.282167257793542,67.3865461509716,1.1918826841858283,94.08091247777779,166.22856243333334,168.5435549,46.18547386666667,7.995909666666667,2.1820576333333337,5.077826666666667,50.139155699999996,132.60549176666666,26.3995302,14.517568633333333,8.8822503,53.95544783333333,4.597951266666667,1.7056773333333333,-0.0035775666666666667,,689.0128806333333,662.2190284333334,2014,4,27.26,-0.06,4.99,0.93,0.64,1.17,0.0,0.27,0.01,0.0,-0.01,0.0,5.29,0.0,40.49,18269238.76,,42014.0,Abril,04-abr,Intermedio,3.9865254646118466,51.14226342421713,2014-04-01,24.125610290556224,24.461597110503444,6.703136496405332,1.1604876906389487,0.3166933006140044,0.7369712249790138,7.276954772443821,3.8315002436142893,19.245720289695758,7.830832971328207,0.6673244283097115,0.24755376586944106,-0.0005192307382378985,
2014-05,17.10789511558874,57.897788781849286,0.5995412347904462,89.11212003225806,91.18597525806452,139.89139706451613,108.6370836451613,8.309879677419355,2.3104940967741934,4.709556193548387,55.21141683870968,134.770178,29.82307083870968,23.546308225806452,10.651355032258063,62.2959674516129,5.226888903225807,1.953258193548387,-0.0035435806451612904,,678.5192858387096,665.0536246451613,2014,5,43.18,0.0,3.52,0.81,0.07,0.26,0.0,0.2,0.01,0.0,0.01,0.0,5.14,0.0,53.2,19216055.63,,52014.0,Mayo,05-may,Intermedio,4.484310698196968,58.129017866279085,2014-05-01,13.438965871891265,20.61715856633287,16.01090579332263,1.2247079561117578,0.340520033106829,0.694093195556993,8.137044589744196,4.395316605016722,19.862394601416845,9.181163859566585,0.7703375589044476,0.28787069642891405,-0.0005222520153986652,
2014-06,20.975065286327176,56.85000746895715,0.5912599234145886,96.66601038888889,82.85739083333333,113.888851,173.7734561,8.982560233333334,2.9007133,5.6258713333333334,67.32691646666667,110.36547683333333,30.125517366666667,22.909602733333333,11.002439866666666,69.17653693333334,5.514014033333334,1.9453602333333333,-0.0014079666666666666,0.0006733333333333334,706.3933666333334,692.898626,2014,6,51.92,-0.03,2.36,1.02,0.01,0.15,0.0,0.21,-0.13,-0.04,0.01,0.0,6.14,0.0,61.62,19338579.06,,62014.0,Junio,06-jun,Verano,4.347752504659558,64.53866332725754,2014-06-01,11.729638859468793,16.12258217298863,24.600097383162485,1.2716088029172985,0.4106371091541789,0.7964218803676206,9.5310799402812,4.26469426096747,15.62379858680363,9.792919950965608,0.7805868930526758,0.27539333255702964,-0.00019931765120856493,9.531988338769885e-05
2014-07,22.93264234234234,56.08928075709779,0.49349232158988254,101.81557970967742,75.96184096774194,137.20688516129033,181.02095309677418,9.217462451612903,3.294578935483871,5.9130439677419355,68.55549461290323,117.3268593548387,30.696057806451613,26.166231741935484,10.910131677419356,68.36607280645161,5.530450016129032,2.161459112903226,-0.001314032258064516,0.0002978965517241379,742.3264863548387,723.3881529032258,2014,7,49.09,-0.04,2.14,0.93,0.0,0.16,0.0,0.17,-0.04,-0.06,0.0,0.0,7.17,0.0,59.52,21057212.88,,72014.0,Julio,07-jul,Verano,4.2433730333095605,66.23050503292153,2014-07-01,10.232942292110469,18.483361119854237,24.385624980952723,1.2416992551181683,0.44381804988014834,0.7965557037817249,9.235221411745922,4.1351155280991305,15.8052907327835,9.209704094240283,0.7450158545852327,0.2911736483386138,-0.00017701540793957295,4.013012565225117e-05
2014-08,23.416093131966917,57.01491769362238,0.2335097367472052,1759.1464040107526,65.96404822580645,135.65790532258063,170.65366648387098,9.993524612903226,3.195813935483871,5.820835903225806,80.36361045161291,94.09358093548387,29.485007483870966,26.876725161290324,11.287500838709677,64.05357896774193,5.851520983870968,1.7961881129032258,-0.0012113870967741937,0.008846612903225807,705.1011426451613,695.2491580645161,2014,8,50.71,-0.02,2.87,1.0,0.01,0.19,0.0,0.2,-0.07,-0.06,0.01,0.0,4.76,0.0,59.6,20063502.26,,82014.0,Agosto,08-ago,Verano,4.240926744298896,68.40558377635043,2014-08-01,9.355260435168878,19.239495884755616,24.20272159022037,1.4173178865393525,0.45324191696738586,0.8255320479823861,11.397458547596697,4.181670642776019,13.344692731952643,9.084310759651764,0.8298839173510909,0.25474190924792595,-0.0001718033092713081,0.0012546587103855853
2014-09,21.009971157424637,68.14977105630526,1.4138295888878532,1634.5174298555555,59.90482153333333,160.04541303333332,197.04473393333333,9.674774233333332,3.8902479,5.4023612000000005,99.14506533333333,71.50724893333333,22.899090233333332,12.986530100000001,11.103337566666665,70.45539166666667,6.3566514000000005,2.298694066666667,-0.0012361666666666667,0.0033881,732.7165130666667,719.5783173,2014,9,59.9,0.03,2.64,1.25,0.49,0.3,0.0,0.18,-0.02,-0.05,0.01,0.0,5.47,0.0,70.2,20064540.79,,92014.0,Septiembre,09-sep,Intermedio,3.1822929739260686,76.71345693191488,2014-09-01,8.175716046388988,21.84274684399961,26.892356104905346,1.3203980067053664,0.5309349292153925,0.7373057797468341,13.531162948461153,3.1252319041497896,9.759197132606072,9.615641303317569,0.867545808868871,0.3137221593445266,-0.00016871008700116374,0.00046240257174219455
